E3,.draw,Magnitude
-1.724,90,-0.3543735743380455
-1.426,90,-0.346988698071155
-1.119,90,-0.3175175289376906
-1.015,90,-0.2981987316558523
-0.935,90,-0.2797863987117408
-0.927,90,-0.27779799075270234
-0.807,90,-0.24605803738550902
-0.803,90,-0.24497261643985796
-0.803,90,-0.24497261643985796
-0.793,90,-0.2422611401520694
-0.702,90,-0.21817942195873766
-0.576,90,-0.18917434107322914
-0.455,90,-0.16888859438158163
-0.432,90,-0.16596567425933595
-0.265,90,-0.15156479718538068
-0.262,90,-0.15137607892775362
-0.182,90,-0.14655809587201363
-0.178,90,-0.14631497935273458
-0.021,90,-0.1343000192099838
-0.015,90,-0.13368917862712118
0.047,90,-0.12642925208850134
0.055,90,-0.12535679921106618
0.195,90,-0.10067244153272725
0.222,90,-0.0944692929173576
0.264,90,-0.08375952061864814
0.297,90,-0.07436871374154737
0.34,90,-0.060731669525054016
0.487,90,-6.366761922806385e-4
0.665,90,0.10239963545541594
0.764,90,0.17239672357653998
1.023,90,0.3615495670070122
1.132,90,0.42302451664303975
1.133,90,0.4234980951783695
1.342,90,0.4849053044862478
1.465,90,0.49086406552940104
1.472,90,0.49071121471514173
2.086,90,0.4920126064859005
2.367,90,0.6352803180462747
-1.917,91,0.4807823027407232
-1.724,91,0.2627587720502921
-1.426,91,-0.08113833997581688
-1.119,91,-0.43385865135947604
-1.015,91,-0.5433249399694123
-0.935,91,-0.6197745406645077
-0.927,91,-0.6269245641759127
-0.807,91,-0.7198818238477567
-0.803,91,-0.7224427886979143
-0.803,91,-0.7224427886979143
-0.793,91,-0.7286722858838092
-0.702,91,-0.7733937013738531
-0.576,91,-0.796777620362831
-0.455,91,-0.7752418455416463
-0.432,91,-0.7663936170605677
-0.265,91,-0.663330335099327
-0.262,91,-0.6609536219502469
-0.182,91,-0.5924686398794049
-0.178,91,-0.588818720426313
-0.021,91,-0.4346437662724907
-0.015,91,-0.42848136930469005
0.047,91,-0.36439404829039357
0.055,91,-0.35609030779808093
0.195,91,-0.21030052816751146
0.222,91,-0.18212116574963766
0.264,91,-0.1382607275644676
0.297,91,-0.10377048860191272
0.34,91,-0.05878939020153842
0.487,91,0.09484435096237401
0.665,91,0.27761768596939307
0.764,91,0.3755041628748119
1.023,91,0.6113119800014908
1.132,91,0.7003581085507586
1.133,91,0.7011470354979672
1.342,91,0.8577048535465615
1.465,91,0.9456149425781382
1.472,91,0.9505918705887598
2.086,91,1.3707541139187693
2.367,91,1.542675265632322
-1.917,92,0.6127777831340371
-1.724,92,0.39125319502286415
-1.426,92,0.05583231625026108
-1.119,92,-0.2327490971486218
-1.015,92,-0.30179833445364573
-0.935,92,-0.34241333620304354
-0.927,92,-0.34588673353631505
-0.807,92,-0.38700243790557726
-0.803,92,-0.38807275727355356
-0.803,92,-0.38807275727355356
-0.793,92,-0.39067939590784045
-0.702,92,-0.41057392689521455
-0.576,92,-0.4305700230365742
-0.455,92,-0.44479319446893084
-0.432,92,-0.44689206976886325
-0.265,92,-0.4488388208934822
-0.262,92,-0.44854483353308894
-0.182,92,-0.43451952467764343
-0.178,92,-0.4334737088489984
-0.021,92,-0.36227442723625464
-0.015,92,-0.35830600880466906
0.047,92,-0.31169419096027334
0.055,92,-0.30495181676963773
0.195,92,-0.16379364398651383
0.222,92,-0.1323843693679436
0.264,92,-0.08148583646420846
0.297,92,-0.0400040268979915
0.34,92,0.015685746140722767
0.487,92,0.21645914123916
0.665,92,0.47173223069112263
0.764,92,0.6149258074933424
1.023,92,0.963863901510212
1.132,92,1.0848428406796828
1.133,92,1.0858504931990396
1.342,92,1.251138347192482
1.465,92,1.305735032279723
1.472,92,1.3079531346269118
2.086,92,1.3535939223868767
2.367,92,1.4359997595896135
-1.917,93,0.5215953265437152
-1.724,93,0.21057967403030964
-1.426,93,-0.19566999794853968
-1.119,93,-0.47228654130540626
-1.015,93,-0.5423873668539185
-0.935,93,-0.5917598651200479
-0.927,93,-0.5965253975609768
-0.807,93,-0.6637455095810224
-0.803,93,-0.6658192470841671
-0.803,93,-0.6658192470841671
-0.793,93,-0.6709472848347444
-0.702,93,-0.7129143731728059
-0.576,93,-0.7504290060038812
-0.455,93,-0.754106046822186
-0.432,93,-0.7505570268181544
-0.265,93,-0.6833166369573047
-0.262,93,-0.681476334626563
-0.182,93,-0.6250379446865166
-0.178,93,-0.6218689474950205
-0.021,93,-0.47736896817540964
-0.015,93,-0.47123821085826295
0.047,93,-0.406177847111873
0.055,93,-0.39758883689648333
0.195,93,-0.24264058258403431
0.222,93,-0.21213941210340945
0.264,93,-0.1645827816924349
0.297,93,-0.12722960837422292
0.34,93,-0.07873089897099012
0.487,93,0.08326309783030095
0.665,93,0.26506907196942686
0.764,93,0.3575021992553784
1.023,93,0.5813983348785117
1.132,93,0.67684949800599
1.133,93,0.677745179302389
1.342,93,0.869942723923032
1.465,93,0.9805591840899437
1.472,93,0.9865935327815039
2.086,93,1.2647302000160274
2.367,93,1.1676009506697742
-1.917,94,-0.058193369573862785
-1.724,94,-0.16392450743463693
-1.426,94,-0.3031187574636176
-1.119,94,-0.39944371114646904
-1.015,94,-0.4257595712498985
-0.935,94,-0.4463197075410422
-0.927,94,-0.44845472105925716
-0.807,94,-0.4833368294920734
-0.803,94,-0.48460915405244953
-0.803,94,-0.48460915405244953
-0.793,94,-0.4878248474333145
-0.702,94,-0.5188492469552393
-0.576,94,-0.562567667715176
-0.455,94,-0.5958033279209536
-0.432,94,-0.6001530862691449
-0.265,94,-0.6016286658696665
-0.262,94,-0.6010619208578456
-0.182,94,-0.5768049279071914
-0.178,94,-0.575119785203725
-0.021,94,-0.4751542798832871
-0.015,94,-0.47012237971902626
0.047,94,-0.4136449285401487
0.055,94,-0.40581507524535326
0.195,94,-0.25512062518807077
0.222,94,-0.2243210770616517
0.264,94,-0.1761700887222941
0.297,94,-0.13839884433673472
0.34,94,-0.08953718728910606
0.487,94,0.07370922498138546
0.665,94,0.2677979444143871
0.764,94,0.3788124053859983
1.023,94,0.6951810924272347
1.132,94,0.8408393010751243
1.133,94,0.8422006939372805
1.342,94,1.120365028721719
1.465,94,1.2582783155208042
1.472,94,1.2651407403359816
2.086,94,1.4564104253555774
2.367,94,1.3468917386416535
-1.917,95,0.3698259069567762
-1.724,95,0.1894782884778794
-1.426,95,-0.0494567219558506
-1.119,95,-0.22602380154500323
-1.015,95,-0.2762980606444644
-0.935,95,-0.31388621074680306
-0.927,95,-0.3176182898290727
-0.807,95,-0.372564224785786
-0.803,95,-0.37434092709075634
-0.803,95,-0.37434092709075634
-0.793,95,-0.37876052408983174
-0.702,95,-0.41681262597572005
-0.576,95,-0.45832729304578107
-0.455,95,-0.4788393729531298
-0.432,95,-0.4801005030864839
-0.265,95,-0.4633941449188368
-0.262,95,-0.462704033162325
-0.182,95,-0.4399159805167391
-0.178,95,-0.4385759607869082
-0.021,95,-0.3758374853461995
-0.015,95,-0.3731871139685539
0.047,95,-0.3453854209382067
0.055,95,-0.34175813477443917
0.195,95,-0.27650877002340296
0.222,95,-0.26332818902471194
0.264,95,-0.2422097690307423
0.297,95,-0.2249246797349786
0.34,95,-0.20120074139463634
0.487,95,-0.10526667293702577
0.665,95,0.053888648186458915
0.764,95,0.16583560559349925
1.023,95,0.5141920438575853
1.132,95,0.6665452487451891
1.133,95,0.6679170558114236
1.342,95,0.9333532900532366
1.465,95,1.0618142443916194
1.472,95,1.0683856407387025
2.086,95,1.429993141840877
2.367,95,1.5463841821659945
-1.917,96,0.15737564754547095
-1.724,96,0.03140289523355483
-1.426,96,-0.14064071552775437
-1.119,96,-0.27904765095497136
-1.015,96,-0.320357851163423
-0.935,96,-0.35047895088199804
-0.927,96,-0.35337839543827243
-0.807,96,-0.39255924927150665
-0.803,96,-0.3936772551897344
-0.803,96,-0.3936772551897344
-0.793,96,-0.396405390778016
-0.702,96,-0.41629681759825476
-0.576,96,-0.42635920563284185
-0.455,96,-0.41477078411133184
-0.432,96,-0.41028043718447005
-0.265,96,-0.36089835911305035
-0.262,96,-0.3598172007450109
-0.182,96,-0.32957792253153995
-0.178,96,-0.3280083912592766
-0.021,96,-0.26258496195581355
-0.015,96,-0.25991812686875393
0.047,96,-0.23141510937728973
0.055,96,-0.22758851174806977
0.195,96,-0.15240534697164798
0.222,96,-0.1356045279022648
0.264,96,-0.10770017368392723
0.297,96,-0.0842683023231281
0.34,96,-0.05189286076922374
0.487,96,0.06897153453178276
0.665,96,0.2143286253939005
0.764,96,0.28397660479680215
1.023,96,0.42291604347611905
1.132,96,0.4731079613116752
1.133,96,0.473574781572826
1.342,96,0.5823015871638931
1.465,96,0.6623598277978222
1.472,96,0.6673155089832703
2.086,96,1.0827614145908575
2.367,96,1.1285429827883227
-1.917,97,0.9527842341035809
-1.724,97,0.7246140252433302
-1.426,97,0.3829132094147122
-1.119,97,0.07694409527580404
-1.015,97,-0.0063720153840785
-0.935,97,-0.060906444175389596
-0.927,97,-0.06585797156683615
-0.807,97,-0.12839210917024463
-0.803,97,-0.13008466966790766
-0.803,97,-0.13008466966790766
-0.793,97,-0.1342020100364219
-0.702,97,-0.1641720005643369
-0.576,97,-0.183491159504038
-0.455,97,-0.17831524020816
-0.432,97,-0.1747602200362404
-0.265,97,-0.12492992086415985
-0.262,97,-0.12365435375189457
-0.182,97,-0.08479241599235993
-0.178,97,-0.08260633701335467
-0.021,97,0.020751453583689218
-0.015,97,0.02535769784377602
0.047,97,0.07561284466218302
0.055,97,0.08243835449207407
0.195,97,0.21281307824617207
0.222,97,0.23998891672792483
0.264,97,0.283281984227863
0.297,97,0.31802672637965007
0.34,97,0.3640286738162566
0.487,97,0.5234746755173095
0.665,97,0.7073873204014565
0.764,97,0.7984374588919505
1.023,97,0.9795824209329148
1.132,97,1.0275194648414665
1.133,97,1.0278793240066229
1.342,97,1.0765488072073581
1.465,97,1.0878411047701655
1.472,97,1.0882640337461758
2.086,97,1.1049129925507504
2.367,97,1.1336569327782227
-1.917,98,0.9104409059238695
-1.724,98,0.5849812522884585
-1.426,98,0.11863735848950471
-1.119,98,-0.2597474334225828
-1.015,98,-0.35551273774741504
-0.935,98,-0.416927504830536
-0.927,98,-0.4224891364831588
-0.807,98,-0.49383675484848194
-0.803,98,-0.4958406282377828
-0.803,98,-0.4958406282377828
-0.793,98,-0.5007488829977371
-0.702,98,-0.5387965716673215
-0.576,98,-0.571668694451468
-0.455,98,-0.5803587920847495
-0.432,98,-0.5792867032435385
-0.265,98,-0.5430703084030781
-0.262,98,-0.5419402208266942
-0.182,98,-0.5054220857095024
-0.178,98,-0.5032794747620579
-0.021,98,-0.3986057495839873
-0.015,98,-0.39392338068564836
0.047,98,-0.34330399195217004
0.055,98,-0.33651191947056935
0.195,98,-0.21148911923450403
0.222,98,-0.18664204790518693
0.264,98,-0.1479035081238438
0.297,98,-0.1174585880716603
0.34,98,-0.07778714302788495
0.487,98,0.05966522576289402
0.665,98,0.23760041301128274
0.764,98,0.3450393245854527
1.023,98,0.6433799550090284
1.132,98,0.765416733387687
1.133,98,0.7665031596560663
1.342,98,0.9786998407872692
1.465,98,1.091888560085824
1.472,98,1.0981731394368424
2.086,98,1.734132329101883
2.367,98,2.1682258269216383
-1.917,99,-0.133677861321127
-1.724,99,-0.1555128033809783
-1.426,99,-0.1706121000294423
-1.119,99,-0.16351938936371646
-1.015,99,-0.16237622795320186
-0.935,99,-0.16312539458522918
-0.927,99,-0.1632659401598283
-0.807,99,-0.1654574436990525
-0.803,99,-0.16549446252728559
-0.803,99,-0.16549446252728559
-0.793,99,-0.16556578421461038
-0.702,99,-0.16431664528379025
-0.576,99,-0.1542320434756673
-0.455,99,-0.13307792638351676
-0.432,99,-0.12781647589430672
-0.265,99,-0.08263263773343245
-0.262,99,-0.08178393464644444
-0.182,99,-0.059843828447165445
-0.178,99,-0.05879879429778576
-0.021,99,-0.023100207823329923
-0.015,99,-0.021949998398698108
0.047,99,-0.010859940722863516
0.055,99,-0.009509586202156067
0.195,99,0.014976507217483183
0.222,99,0.02068390746694123
0.264,99,0.030762885779991846
0.297,99,0.03988023721316238
0.34,99,0.0535088979527223
0.487,99,0.11501290641502199
0.665,99,0.21541000227113105
0.764,99,0.27933169944918235
1.023,99,0.4608144251047788
1.132,99,0.5411623391482573
1.133,99,0.541907840108794
1.342,99,0.6999310364632623
1.465,99,0.7930659869098763
1.472,99,0.7982975236766942
2.086,99,1.1349066646696586
2.367,99,1.1593275255727915
-1.917,100,-0.17596999852490702
-1.724,100,-0.2710706343446166
-1.426,100,-0.37072948285959223
-1.119,100,-0.37302340328951544
-1.015,100,-0.35493705778937923
-0.935,100,-0.3385416977752864
-0.927,100,-0.33691679126490726
-0.807,100,-0.31650043503245967
-0.803,100,-0.316024792192305
-0.803,100,-0.316024792192305
-0.793,100,-0.31491450254037057
-0.702,100,-0.3102366460310081
-0.576,100,-0.31998222210909577
-0.455,100,-0.3432561392171317
-0.432,100,-0.34854301588236203
-0.265,100,-0.3830354170470279
-0.262,100,-0.38344696517104515
-0.182,100,-0.3894907746462966
-0.178,100,-0.3895130238565014
-0.021,100,-0.36601702482837456
-0.015,100,-0.3641295521951782
0.047,100,-0.3402839260393171
0.055,100,-0.33664841447679933
0.195,100,-0.25555423813740613
0.222,100,-0.23680170093490707
0.264,100,-0.2061213204872886
0.297,100,-0.18087723058759225
0.34,100,-0.14663378217944695
0.487,100,-0.018454422585739372
0.665,100,0.16116755875199426
0.764,100,0.2734295724776438
1.023,100,0.5945096594499145
1.132,100,0.7301237287102054
1.133,100,0.731341592637954
1.342,100,0.9675050683278691
1.465,100,1.0838126149057445
1.472,100,1.089863797033285
2.086,100,1.5218437690909372
2.367,100,1.7641221613079066
-1.917,101,0.2766318611756397
-1.724,101,0.08721426223583852
-1.426,101,-0.21144172801551403
-1.119,101,-0.4934401951639408
-1.015,101,-0.5677068969260288
-0.935,101,-0.6134076137977844
-0.927,101,-0.6173704981178785
-0.807,101,-0.663186484484905
-0.803,101,-0.6642782334198727
-0.803,101,-0.6642782334198727
-0.793,101,-0.6668867528825592
-0.702,101,-0.6833026706678856
-0.576,101,-0.6885947547629964
-0.455,101,-0.6817385964559463
-0.432,101,-0.6796478805450807
-0.265,101,-0.6579269886940101
-0.262,101,-0.6574081348138607
-0.182,101,-0.6410718096472716
-0.178,101,-0.6400987228564482
-0.021,101,-0.5822013335690764
-0.015,101,-0.5789892056179388
0.047,101,-0.540256416103591
0.055,101,-0.5344836363421042
0.195,101,-0.4033867550028863
0.222,101,-0.37153441520616615
0.264,101,-0.3179192917235221
0.297,101,-0.2725766884030855
0.34,101,-0.20979579524731268
0.487,101,0.02491095009490832
0.665,101,0.31168046375248987
0.764,101,0.4552127136825284
1.023,101,0.7638539449594497
1.132,101,0.877047845929517
1.133,101,0.8780753427907408
1.342,101,1.100306369407553
1.465,101,1.2473385151728638
1.472,101,1.256196053188254
2.086,101,2.102859548278944
2.367,101,2.425537368733699
-1.917,102,0.669502013924455
-1.724,102,0.3869498512614822
-1.426,102,0.024118180184515947
-1.119,102,-0.1991862918932782
-1.015,102,-0.244976527606373
-0.935,102,-0.2728873868409185
-0.927,102,-0.27538788460147734
-0.807,102,-0.3071424266763912
-0.803,102,-0.3080169541320563
-0.803,102,-0.3080169541320563
-0.793,102,-0.310151240970713
-0.702,102,-0.32572398857246404
-0.576,102,-0.33277535846949474
-0.455,102,-0.318951062490668
-0.432,102,-0.31373589494170806
-0.265,102,-0.252154920953061
-0.262,102,-0.2507075207498778
-0.182,102,-0.2085814020632954
-0.178,102,-0.20632095610504553
-0.021,102,-0.11149058898887118
-0.015,102,-0.10778270202244773
0.047,102,-0.06985464722448624
0.055,102,-0.06503030639526217
0.195,102,0.016772080111760873
0.222,102,0.032124749723918516
0.264,102,0.055915405140675695
0.297,102,0.07467392500161635
0.34,102,0.0994574725836791
0.487,102,0.19123628587911873
0.665,102,0.3284494430815611
0.764,102,0.420368531918825
1.023,102,0.6975993529019339
1.132,102,0.816648770255329
1.133,102,0.8177165712648674
1.342,102,1.0232227522534507
1.465,102,1.122062431717299
1.472,102,1.1271099410126402
2.086,102,1.3992370172564323
2.367,102,1.4808569719303195
-1.917,103,0.5959581195483801
-1.724,103,0.331020164600083
-1.426,103,-0.0077730754096536625
-1.119,103,-0.20782579029881326
-1.015,103,-0.24471336441027158
-0.935,103,-0.2652284923417935
-0.927,103,-0.2669682712057851
-0.807,103,-0.28734296864132447
-0.803,103,-0.2878535028219505
-0.803,103,-0.2878535028219505
-0.793,103,-0.2890864606184181
-0.702,103,-0.2973948268958936
-0.576,103,-0.2996212480374544
-0.455,103,-0.2906015765458904
-0.432,103,-0.28760251919240265
-0.265,103,-0.25429177337911313
-0.262,103,-0.25352373425995717
-0.182,103,-0.23105275091014157
-0.178,103,-0.22983055389446969
-0.021,103,-0.17404789434941148
-0.015,103,-0.1715920406245056
0.047,103,-0.14465317543474368
0.055,103,-0.14095819098534046
0.195,103,-0.06702515229774948
0.222,103,-0.05054278638467333
0.264,103,-0.023373588959145944
0.297,103,-7.472921588414921e-4
0.34,103,0.03030689969222289
0.487,103,0.14631219747977714
0.665,103,0.29335250110698097
0.764,103,0.37148859754677865
1.023,103,0.5572870780805391
1.132,103,0.6320916151898477
1.133,103,0.6327829374977361
1.342,103,0.7844502933195301
1.465,103,0.8843164149490457
1.472,103,0.8902784634184886
2.086,103,1.432796369364569
2.367,103,1.6211313357196313
-1.917,104,0.5083603319746388
-1.724,104,0.2605039609383968
-1.426,104,-0.11034214014699295
-1.119,104,-0.4432248301979318
-1.015,104,-0.5345566482785971
-0.935,104,-0.5942265503383575
-0.927,104,-0.5996118301184369
-0.807,104,-0.6659499079422683
-0.803,104,-0.6676605358537985
-0.803,104,-0.6676605358537985
-0.793,104,-0.6717866345575598
-0.702,104,-0.6994749517869496
-0.576,104,-0.7094241204374283
-0.455,104,-0.6913893574224595
-0.432,104,-0.6853508364957623
-0.265,104,-0.62225286981144
-0.262,104,-0.6208689371570199
-0.182,104,-0.5814142435159628
-0.178,104,-0.5793146214828521
-0.021,104,-0.4855317248532366
-0.015,104,-0.4814271993734848
0.047,104,-0.4362790919693315
0.055,104,-0.43006579246725923
0.195,104,-0.3052118684783133
0.222,104,-0.2773731054436581
0.264,104,-0.23158855350228275
0.297,104,-0.19362166675511072
0.34,104,-0.14185576906682656
0.487,104,0.04619106010768509
0.665,104,0.26565321588591895
0.764,104,0.3689721278674419
1.023,104,0.5598526408224351
1.132,104,0.6141623659626929
1.133,104,0.6146163823344084
1.342,104,0.7032962027441568
1.465,104,0.7595494204778243
1.472,104,0.7629870165075172
2.086,104,1.0480494240335316
2.367,104,1.0749799730204106
-1.917,105,0.9777439330061596
-1.724,105,0.7824372502572265
-1.426,105,0.44817051894373705
-1.119,105,0.05116925762755414
-1.015,105,-0.08466311594940745
-0.935,105,-0.18471321032747445
-0.927,105,-0.19437846971947922
-0.807,105,-0.32863008795072124
-0.803,105,-0.33268899451705414
-0.803,105,-0.33268899451705414
-0.793,105,-0.3426992185045153
-0.702,105,-0.42408971807055035
-0.576,105,-0.5039909923276634
-0.455,105,-0.5402651158402874
-0.432,105,-0.5424599888837809
-0.265,105,-0.5160394577690911
-0.262,105,-0.5149428768460284
-0.182,105,-0.47897087280783696
-0.178,105,-0.4768691307782923
-0.021,105,-0.3810406858879621
-0.015,105,-0.37713948188178537
0.047,105,-0.33730454867846515
0.055,105,-0.3322842681085039
0.195,105,-0.25257468963056123
0.222,105,-0.23946734627399308
0.264,105,-0.22075467884493816
0.297,105,-0.2073997453121002
0.34,105,-0.19149920433984924
0.487,105,-0.14276492264571441
0.665,105,-0.07037051091273641
0.764,105,-0.013474807735910727
1.023,105,0.18358056994404434
1.132,105,0.26991107474294607
1.133,105,0.27067022279084707
1.342,105,0.406581417872831
1.465,105,0.4601175568966015
1.472,105,0.46254634845081527
2.086,105,0.6099383998803158
2.367,105,0.7746620753501704
-1.917,106,0.5621678667828762
-1.724,106,0.2501337849551353
-1.426,106,-0.1604673886518242
-1.119,106,-0.4443778424554732
-1.015,106,-0.5145474767947724
-0.935,106,-0.5615343562289175
-0.927,106,-0.5658979582608665
-0.807,106,-0.6225958687704664
-0.803,106,-0.6241581744675309
-0.803,106,-0.6241581744675309
-0.793,106,-0.6279586907604832
-0.702,106,-0.6550885572483925
-0.576,106,-0.6677719496255051
-0.455,106,-0.6513431762859103
-0.432,106,-0.6452541566604317
-0.265,106,-0.5802331451928417
-0.262,106,-0.5788354933986773
-0.182,106,-0.540001680412393
-0.178,106,-0.5379932344353441
-0.021,106,-0.45246772507749733
-0.015,106,-0.44883655237713527
0.047,106,-0.408951841479779
0.055,106,-0.40343423247051313
0.195,106,-0.28684552662862767
0.222,106,-0.2588388987507835
0.264,106,-0.2110375042357386
0.297,106,-0.1698282177954833
0.34,106,-0.11154980098048772
0.487,106,0.11598237385441884
0.665,106,0.4039656217602312
0.764,106,0.5449058581967459
1.023,106,0.7991576965603787
1.132,106,0.8583793847380856
1.133,106,0.8588149693079752
1.342,106,0.9265459086816514
1.465,106,0.9650825716325493
1.472,106,0.967594105551735
2.086,106,1.1778938881072163
2.367,106,1.1341916308112858
-1.917,107,0.9225096321111534
-1.724,107,0.7292656117438627
-1.426,107,0.4095956926325332
-1.119,107,0.0730901166172162
-1.015,107,-0.026963726410890676
-0.935,107,-0.09525346323542921
-0.927,107,-0.101628395385083
-0.807,107,-0.1874969956092424
-0.803,107,-0.1900585671813052
-0.803,107,-0.1900585671813052
-0.793,107,-0.19638153997057667
-0.702,107,-0.24864400927008026
-0.576,107,-0.3048732318354261
-0.455,107,-0.33827400733376245
-0.432,107,-0.34185917686200173
-0.265,107,-0.3340232882372314
-0.262,107,-0.3332564777147962
-0.182,107,-0.303830072026788
-0.178,107,-0.30191000421885295
-0.021,107,-0.19913564209550955
-0.015,107,-0.1943894125462951
0.047,107,-0.1434138661484561
0.055,107,-0.13667243045104568
0.195,107,-0.022289961229389227
0.222,107,-0.0027639066421504682
0.264,107,0.02485887759851016
0.297,107,0.04401512257615604
0.34,107,0.06561728528177126
0.487,107,0.11817426254029859
0.665,107,0.17285459714390267
0.764,107,0.2186533704999754
1.023,107,0.4240530094412721
1.132,107,0.5423978114639427
1.133,107,0.5435444575287303
1.342,107,0.7910364375461472
1.465,107,0.9282015588144605
1.472,107,0.9355716412898469
2.086,107,1.5753975812173509
2.367,107,2.010916728451508
-1.917,108,0.5057581637476607
-1.724,108,0.2946808865283525
-1.426,108,-0.001572226008943356
-1.119,108,-0.23976242173778936
-1.015,108,-0.30483655077993715
-0.935,108,-0.35014539545568624
-0.927,108,-0.35446225677625065
-0.807,108,-0.414507449525656
-0.803,108,-0.41635175880726627
-0.803,108,-0.41635175880726627
-0.793,108,-0.42091636146141914
-0.702,108,-0.45911133674191174
-0.576,108,-0.49984913490543664
-0.455,108,-0.5219707536052104
-0.432,108,-0.5239863738745592
-0.265,108,-0.5157606669095538
-0.262,108,-0.5152368918538252
-0.182,108,-0.49637602656835594
-0.178,108,-0.49519061123079433
-0.021,108,-0.4323850851765332
-0.015,108,-0.4294193950873756
0.047,108,-0.3967301739546937
0.055,108,-0.39226062488163804
0.195,108,-0.3068100671096406
0.222,108,-0.28913484152974683
0.264,108,-0.26114540354514104
0.297,108,-0.23882371700220006
0.34,108,-0.20941422210491917
0.487,108,-0.10707025843196918
0.665,108,0.019344111679901563
0.764,108,0.09132481414737481
1.023,108,0.2943014723563804
1.132,108,0.3905408471359551
1.133,108,0.3914605008274916
1.342,108,0.595962229593523
1.465,108,0.7234270405226197
1.472,108,0.7307292598378798
2.086,108,1.3292590918146965
2.367,108,1.5467559881462982
-1.917,109,0.5852611871446292
-1.724,109,0.31721115043696924
-1.426,109,-0.051413766012806894
-1.119,109,-0.3153947251056124
-1.015,109,-0.37327210771222596
-0.935,109,-0.40743785856985615
-0.927,109,-0.41040080846288984
-0.807,109,-0.4462738523851394
-0.803,109,-0.447222471248622
-0.803,109,-0.447222471248622
-0.793,109,-0.44953238459660994
-0.702,109,-0.4666515929842021
-0.576,109,-0.47918346570824333
-0.455,109,-0.47848085439294386
-0.432,109,-0.4767939013500392
-0.265,109,-0.4473609690991382
-0.262,109,-0.44653060171218983
-0.182,109,-0.42019902093157147
-0.178,109,-0.41867202093360967
-0.021,109,-0.344778543255717
-0.015,109,-0.34148619919325324
0.047,109,-0.30592932179482774
0.055,109,-0.30116630509508274
0.195,109,-0.2145547336641958
0.222,109,-0.19774296718532985
0.264,109,-0.17193494559222053
0.297,109,-0.1520622358718498
0.34,109,-0.12679769576151462
0.487,109,-0.04542536769439909
0.665,109,0.04726507095606536
0.764,109,0.09931191187871069
1.023,109,0.24381535427332734
1.132,109,0.3072014111997352
1.133,109,0.3077815842091689
1.342,109,0.4198074515908674
1.465,109,0.4672329004522544
1.472,109,0.4693231994490994
2.086,109,0.42614862223582795
2.367,109,0.3133343231272572
-1.917,110,0.31468265512241733
-1.724,110,0.05888459401431878
-1.426,110,-0.3263043878678171
-1.119,110,-0.6461769804803118
-1.015,110,-0.7138420452322225
-0.935,110,-0.7463643801961196
-0.927,110,-0.7486150679166602
-0.807,110,-0.7604969920312415
-0.803,110,-0.7602037137180223
-0.803,110,-0.7602037137180223
-0.793,110,-0.7592816635504289
-0.702,110,-0.7393293223010573
-0.576,110,-0.6830934913544977
-0.455,110,-0.6073693489219345
-0.432,110,-0.5913582157488799
-0.265,110,-0.46626646772641256
-0.262,110,-0.46393051513349826
-0.182,110,-0.40133820134048326
-0.178,110,-0.39820707284962514
-0.021,110,-0.27808440270177837
-0.015,110,-0.27367899880413676
0.047,110,-0.22937520856351576
0.055,110,-0.22383564066269904
0.195,110,-0.1342306598382374
0.222,110,-0.11862002875833529
0.264,110,-0.09539235988934236
0.297,110,-0.07795251840455963
0.34,110,-0.05608924760537673
0.487,110,0.015775983481911393
0.665,110,0.11101849890258952
0.764,110,0.17258250863526653
1.023,110,0.34198148085827773
1.132,110,0.39831732197874015
1.133,110,0.39875241922515214
1.342,110,0.45145443351821934
1.465,110,0.446596442214778
1.472,110,0.445601042704468
2.086,110,0.2906486347415205
2.367,110,0.33316286852508314
-1.917,111,-0.1914933866011459
-1.724,111,-0.34243326344906433
-1.426,111,-0.5724367432897104
-1.119,111,-0.7473732662561933
-1.015,111,-0.7720477182054488
-0.935,111,-0.7748523615229626
-0.927,111,-0.7743298602226392
-0.807,111,-0.7500303261187862
-0.803,111,-0.7487294490784926
-0.803,111,-0.7487294490784926
-0.793,111,-0.745350904084116
-0.702,111,-0.7072857970591107
-0.576,111,-0.6390476735547572
-0.455,111,-0.5655700953576517
-0.432,111,-0.5513346660165347
-0.265,111,-0.44735352576616255
-0.262,111,-0.4454655927228242
-0.182,111,-0.39463009145616645
-0.178,111,-0.3920575554589248
-0.021,111,-0.288527095879276
-0.015,111,-0.28447882719150847
0.047,111,-0.24243732035802218
0.055,111,-0.23700897113322317
0.195,111,-0.14552081005819456
0.222,111,-0.1293952583518589
0.264,111,-0.10582392934225371
0.297,111,-0.08875685065007657
0.34,111,-0.06857820810685483
0.487,111,-0.016316229245151054
0.665,111,0.022183718160132537
0.764,111,0.040257066730942315
1.023,111,0.11450289433312999
1.132,111,0.1689279578452313
1.133,111,0.1695028170204811
1.342,111,0.3078302049432564
1.465,111,0.3890057146291418
1.472,111,0.39324472217253437
2.086,111,0.5465520687605114
2.367,111,0.4863665621716129
-1.917,112,0.7315491223452745
-1.724,112,0.5067485101381151
-1.426,112,0.19619126863592112
-1.119,112,-0.06731564969752712
-1.015,112,-0.1506636534642719
-0.935,112,-0.2137530568110551
-0.927,112,-0.21997489826903793
-0.807,112,-0.3086794492231023
-0.803,112,-0.31141183181521936
-0.803,112,-0.31141183181521936
