issue,Gambit_Costume,Gambit_Non-Costume,Magneto_Costume,Magneto_Non-Costume,Nightcrawler_Costume,Nightcrawler_Non-Costume,Storm_Costume,Storm_Non-Costume,Wolverine_Costume,Wolverine_Non-Costume
109,-1.6780612332152927e-18,-4.2879515342152615e-20,7.913774038848565,0.08063815754229109,14.92766537725059,0.6109994160319133,11.988246533467498,4.781365024546756,15.979953309984285,4.085594419466876
110,-3.820115653370626e-18,-1.1296358611434001e-19,9.597126409184844,0.04482189757146992,14.633195255607868,0.4752720946959318,12.263952807033402,5.127963166152456,17.161771381050503,4.126625553249944
111,-6.756511688464996e-18,-2.11388668088778e-19,11.058234486390319,0.017198046089330673,14.37674495766372,0.40266146451294543,12.677386371373,5.405055997008307,18.069182893002647,4.056864110495023
112,-1.0513573934286899e-17,-3.401987406350866e-19,11.81893689784921,-0.0022888855822744913,14.227293939052343,0.38485833477220954,13.22031463442973,5.680932707417417,18.65242364241177,3.879366394025193
113,-1.4920934869684534e-17,-4.952842516778905e-19,11.565290617652725,-0.014466309178794734,14.195626136457822,0.4354733409698092,13.781737546822045,5.964974426014764,19.033315003061947,3.683297167364878
114,-1.9650437009923303e-17,-6.673919483545722e-19,10.179701615584825,-0.02023088065669658,14.25309993999328,0.5702886755138344,14.243832215337548,6.248365141644539,19.30864111912557,3.566571369660684
115,-2.3939455132877805e-17,-8.328473060985431e-19,8.165753497493487,-0.01998430979921557,14.27156707243807,0.7918529322535635,14.564251828765418,6.508408345655956,19.303451639115462,3.575996181846599
116,-2.6742447095419445e-17,-9.583068232433957e-19,6.098781707894619,-0.013863984410057314,14.128167025430738,1.0980318335448713,14.728205144320324,6.7296201601186345,18.8508307201661,3.731910399628376
117,-2.631667080779748e-17,-9.861723614274082e-19,4.219951409911915,-0.0014449505480388523,13.820697033380286,1.4811932143288207,14.75564711091735,6.939247727478861,18.087735049558358,3.999887036011449
118,-2.055341549959827e-17,-8.456001815724982e-19,2.6626597040653364,0.017850516321319704,13.391394215412554,1.9146511423057526,14.69854696996972,7.149323220619388,17.232404237195922,4.317542952996796
119,-6.577295624378849e-18,-4.370187784304592e-19,1.4634017218522284,0.04464888136079679,12.939597486750252,2.3010025036279207,14.702184941182807,7.2682879137921725,16.52433705332751,4.565436191267903
120,1.8726809893430123e-17,3.4951290255116377e-19,0.6220669693262268,0.07926269487119493,12.589482641148939,2.5382748750895163,14.890041912723438,7.189202807118466,16.165253518065885,4.629418403360603
121,5.866628946987347e-17,1.6366863469716742e-18,0.08902441978883813,0.12070010707711311,12.507471190398817,2.5769357776005566,15.205090468312083,6.8471987028275105,16.184499490635122,4.473574510537607
122,1.1616980340443646e-16,3.5384758553610005e-18,-0.1979753806205054,0.1667677488983783,12.81542340252464,2.400394520769049,15.550300794130013,6.2187828404536205,16.544100322941535,4.105600296108736
123,1.9245883218989e-16,6.1212365569247015e-18,-0.30213506165850906,0.21177057411193234,13.414708852454869,2.0713876248791188,15.849141790648115,5.403898406643382,17.10917349850902,3.62940172284538
